Supplementary Data 2A. Differential gene expression in CD8A+ T cells at pre-treatment vs 4 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PTPRE,0.107130037,-0.168662935,0.178,0.219,1
KCTD2,0.107280347,0.088712374,0.059,0.037,1
CD83,0.10730319,0.044092219,0.05,0.032,1
KANSL2,0.107418682,0.002876555,0.143,0.126,1
OARD1,0.107816273,-0.081258025,0.065,0.094,1
TP53I13,0.107824747,-0.085525325,0.217,0.224,1
RGS14,0.107938213,-0.060290748,0.208,0.247,1
ALDH6A1,0.108031817,-0.090013061,0.042,0.062,1
MAP3K11,0.108105153,0.023246665,0.111,0.128,1
RNASET2,0.108180182,-0.097901395,0.265,0.309,1
TRAPPC8,0.108195864,-0.034338307,0.06,0.083,1
CCNYL1,0.108239815,0.063098593,0.052,0.032,1
SLC41A3,0.108627385,0.093240434,0.109,0.081,1
PCYT2,0.108964807,-0.073277202,0.09,0.101,1
CYB5B,0.108987328,-0.116840684,0.134,0.173,1
ISG15,0.109034877,0.085614111,0.161,0.159,1
ATG9A,0.109166844,0.025325056,0.064,0.046,1
PIN1,0.109361789,-0.117847095,0.27,0.305,1
ZBTB40,0.109376214,-0.018383414,0.041,0.055,1
TRPS1,0.109410239,0.09101469,0.052,0.042,1
RHOT2,0.109431923,-0.130464613,0.204,0.238,1
ARL6IP4,0.109508942,0.071671261,0.616,0.625,1
ARL2,0.109678706,-0.069545592,0.101,0.133,1
TTC37,0.109694413,-0.003028769,0.073,0.088,1
TKT,0.109738451,0.139409516,0.29,0.248,1
TRAF7,0.109852733,0.07809096,0.111,0.097,1
ITFG1,0.109898373,-0.1136309,0.101,0.124,1
MYO5A,0.110162996,0.169099966,0.085,0.069,1
THAP12,0.110183834,-0.135258252,0.163,0.204,1
BUD31,0.110320786,0.012873528,0.238,0.256,1
DENND4C,0.110419413,-0.144156057,0.156,0.192,1
TTBK2,0.11043345,0.043071556,0.052,0.06,1
TOR1AIP1,0.110454551,-0.082481087,0.135,0.172,1
ACTB,0.110500226,-0.00313674,0.992,0.998,1
NELFE,0.110561981,-0.131443876,0.137,0.172,1
ZNF506,0.110586076,-0.107353323,0.068,0.092,1
XPNPEP2,0.110640738,0.039691517,0.054,0.038,1
MAP4K4,0.111336541,-0.123141112,0.147,0.183,1
ENOPH1,0.111345042,-0.096592815,0.099,0.133,1
MX2,0.11152313,0.008401936,0.047,0.061,1
SNHG5,0.111534358,0.173617232,0.352,0.298,1
TSEN15,0.111536932,-0.088915002,0.143,0.185,1
WDR83OS,0.111714163,-0.096863084,0.513,0.518,1
CBFB,0.111794734,-0.118436811,0.13,0.162,1
C16orf87,0.111817556,0.088000504,0.114,0.084,1
CEBPD,0.112205673,0.129077684,0.163,0.126,1
CNOT8,0.112719615,-0.105709771,0.148,0.18,1
ZPR1,0.112719749,0.144641831,0.129,0.107,1
THUMPD3,0.112951423,-0.104045156,0.072,0.104,1
OGG1,0.112964757,0.057395479,0.078,0.055,1
STAU2,0.112988163,-0.080933131,0.047,0.062,1
FBXL14,0.113036668,-0.109035469,0.059,0.087,1
ZNF718,0.11306699,-0.066017325,0.036,0.056,1
CORO1A,0.113093274,-0.091114487,0.857,0.893,1
THEM4,0.113133656,-0.050493062,0.124,0.155,1
MAP4K5,0.113247223,0.12682636,0.16,0.127,1
RPL19,0.113283605,0.025312374,0.997,1,1
SEC63,0.11340253,-0.142649762,0.155,0.186,1
S1PR4,0.113440231,-0.144074569,0.316,0.362,1
IFITM3,0.113448738,-0.142073379,0.458,0.477,1
EGR1,0.113562886,-0.11717794,0.05,0.055,1
RAB2A,0.113603689,-0.129237192,0.329,0.38,1
PLXND1,0.11363564,-0.074230943,0.07,0.099,1
REEP5,0.113695411,-0.093919342,0.34,0.395,1
LEPROT,0.11377057,0.018303917,0.088,0.099,1
CDK13,0.113791412,0.151856456,0.321,0.29,1
ZNF706,0.113961691,-0.118914865,0.249,0.294,1
MAML2,0.114149293,-0.119784323,0.086,0.114,1
MAP3K8,0.114264232,-0.131889522,0.174,0.204,1
MCOLN2,0.114342194,0.021580933,0.077,0.088,1
PCED1B,0.114413887,-0.119870589,0.119,0.159,1
CARHSP1,0.114813979,-0.105811103,0.094,0.123,1
MAPK3,0.114906619,-0.095358707,0.054,0.081,1
TGFBR2,0.114911353,-0.177439666,0.282,0.335,1
MZF1,0.115332981,0.043815427,0.054,0.053,1
NASP,0.115385971,0.025811993,0.156,0.174,1
USP9X,0.115544591,0.013257941,0.091,0.097,1
PRXL2C,0.11554563,0.038761545,0.081,0.085,1
PNN,0.115571186,0.029828981,0.349,0.367,1
CDV3,0.115776396,0.107934519,0.438,0.422,1
TAB1,0.115897498,0.000219913,0.05,0.058,1
MPHOSPH6,0.11637868,0.007987613,0.093,0.077,1
MTRES1,0.116429662,-0.067148893,0.036,0.057,1
XPOT,0.116632519,0.111608966,0.099,0.074,1
APC,0.116700373,0.018514923,0.099,0.106,1
C1orf131,0.117001086,-0.104305042,0.065,0.093,1
CCDC124,0.117179139,0.049871263,0.218,0.185,1
PPDPF,0.117362969,-0.077340932,0.899,0.923,1
JMY,0.117426961,0.099315813,0.143,0.12,1
GAS5,0.117472808,-0.034278267,0.507,0.541,1
CCDC84,0.117568857,-0.02153059,0.052,0.074,1
U2SURP,0.117765772,0.028768073,0.344,0.362,1
TCIRG1,0.118000222,0.051759686,0.288,0.293,1
AGO3,0.118013517,-0.037567839,0.099,0.122,1
NT5DC1,0.118130876,-0.051729518,0.094,0.124,1
SASH3,0.11827623,0.104167001,0.456,0.438,1
TXNL4A,0.118365068,0.124887649,0.461,0.437,1
ZC3H7B,0.118413704,-0.0500806,0.044,0.063,1
RBM6,0.118414224,-0.087113279,0.166,0.203,1
DUSP12,0.118471629,-0.062653942,0.096,0.128,1
GDE1,0.118485099,0.131046341,0.099,0.072,1
USE1,0.118516285,-0.069195437,0.073,0.083,1
ATRAID,0.118524517,-0.052026547,0.313,0.36,1
FASLG,0.118529692,-0.010825637,0.073,0.099,1
SPNS1,0.118673203,-0.027024135,0.107,0.133,1
AKR1A1,0.118687202,0.083872054,0.199,0.162,1
C2orf76,0.119009419,-0.075781773,0.041,0.064,1
EBNA1BP2,0.119015412,-0.098479427,0.075,0.104,1
ALMS1,0.11910917,-0.099309998,0.031,0.051,1
DHRS4,0.119130529,0.054590058,0.122,0.119,1
TAF15,0.119187502,-0.138329673,0.275,0.315,1
EPN1,0.119187786,-0.108619123,0.124,0.147,1
KLF10,0.119212821,-0.111975288,0.093,0.126,1
FAM168B,0.119633059,0.080391467,0.093,0.085,1
CCS,0.119786335,-0.0970726,0.168,0.196,1
NCAPD2,0.119806553,-0.052959566,0.05,0.073,1
CD82,0.119851565,-0.115654841,0.064,0.085,1
GALNT7,0.12025165,-0.046862796,0.037,0.055,1
HIF1AN,0.120414894,-0.086374019,0.047,0.068,1
SFXN3,0.120526956,0.094900219,0.09,0.073,1
RPS3A,0.120538314,0.069511546,0.992,0.997,1
PHLDA1,0.120829932,0.105296967,0.059,0.039,1
USP48,0.120926089,-0.104602294,0.142,0.168,1
TACC3,0.12094927,-0.094023614,0.065,0.082,1
NEK1,0.121168621,0.019553427,0.07,0.081,1
C19orf53,0.121191447,-0.078723027,0.458,0.503,1
MT2A,0.12148467,-0.171061174,0.542,0.596,1
PPP1R12A,0.121573396,-0.15914082,0.349,0.397,1
DENND10,0.121667984,-0.10999571,0.068,0.091,1
IMMT,0.121772609,-0.121919294,0.109,0.147,1
MGMT,0.121834279,-0.086416038,0.194,0.203,1
FAM169A,0.12189039,0.076654731,0.091,0.075,1
NDUFB10,0.121949152,-0.113029269,0.458,0.48,1
INTS11,0.122064713,-0.054666541,0.189,0.228,1
PIGG,0.122071065,-0.032146172,0.047,0.066,1
TBC1D10B,0.122224034,-0.126124705,0.064,0.092,1
UBE2H,0.122276641,-0.102495423,0.166,0.211,1
MED6,0.122588079,-0.074810512,0.103,0.136,1
NQO2,0.12262938,-0.026328544,0.057,0.079,1
XPA,0.12293418,-0.075403692,0.147,0.181,1
PAFAH1B2,0.123100209,-0.090134426,0.046,0.068,1
COA8,0.123472,-0.094177385,0.107,0.125,1
TDRD3,0.123502458,-0.079692575,0.033,0.054,1
IDH3A,0.123662254,-0.090060681,0.039,0.062,1
N4BP2L1,0.123666638,0.11080768,0.156,0.134,1
HERPUD2,0.12376882,-0.141722329,0.35,0.389,1
EXOC5,0.123945511,-0.128141372,0.086,0.111,1
CMAS,0.123973936,-0.069850608,0.062,0.089,1
SMIM4,0.12424122,-0.073497904,0.034,0.055,1
SELENOK,0.124343507,0.142355437,0.425,0.38,1
RACK1,0.124378644,-0.003581064,0.976,0.989,1
PHF20L1,0.124509891,-0.05824779,0.158,0.155,1
WRAP73,0.124572822,-0.033295621,0.106,0.134,1
KIAA0586,0.124589524,0.030429117,0.088,0.094,1
CHMP5,0.124643098,-0.097780082,0.125,0.163,1
SULT1A1,0.124654023,-0.084240793,0.039,0.061,1
TTLL3,0.124755988,0.040590202,0.047,0.052,1
DMAC1,0.124767317,-0.121269641,0.09,0.116,1
CNOT4,0.124769035,-0.125211375,0.168,0.206,1
VPS72,0.124830242,-0.09942631,0.107,0.141,1
NPEPPS,0.12491518,-0.098634088,0.199,0.244,1
CALCOCO1,0.124916277,-0.119602646,0.168,0.212,1
SLC35E1,0.125039356,-0.088020051,0.05,0.059,1
DNAJB1,0.125043047,0.089379769,0.577,0.585,1
UBALD2,0.125454915,0.164999082,0.454,0.415,1
QTRT1,0.125510708,-0.062544765,0.093,0.12,1
DELE1,0.125551522,-0.039660608,0.132,0.164,1
CKLF,0.125688019,-0.117407045,0.342,0.386,1
PDLIM2,0.125716437,-0.11885013,0.23,0.276,1
IK,0.125745961,0.005300104,0.371,0.395,1
PGAP3,0.125860554,-0.059491946,0.057,0.079,1
ETFRF1,0.125881529,-0.096682966,0.055,0.075,1
FDX1,0.12594309,-0.088565557,0.145,0.184,1
MIGA1,0.126024823,0.0188411,0.068,0.068,1
CCDC130,0.12607807,0.025472218,0.148,0.166,1
FBXO21,0.12608512,-0.107510782,0.109,0.137,1
DYM,0.126127107,0.098379877,0.142,0.134,1
NABP2,0.126286818,-0.039393059,0.094,0.122,1
AP5Z1,0.126302408,-0.011834509,0.081,0.103,1
TMEM14B,0.126329291,-0.079442625,0.264,0.304,1
CHI3L2,0.126395343,0.073208463,0.05,0.036,1
AAAS,0.126424323,-0.105704286,0.065,0.094,1
AVEN,0.126473669,-0.02625734,0.047,0.065,1
PLCG1,0.126657869,-0.112671572,0.119,0.151,1
CLASP1,0.126675313,0.06603454,0.067,0.046,1
PSMC1,0.126963287,-0.121922047,0.129,0.165,1
SPN,0.127004348,-0.020829996,0.427,0.464,1
DNAJA3,0.127259655,-0.056718363,0.057,0.08,1
BAG1,0.127452079,0.029497654,0.195,0.205,1
COPB2,0.127514151,-0.115297849,0.096,0.125,1
UHRF2,0.12756924,0.111131324,0.156,0.125,1
TTC39B,0.127609023,-0.098323847,0.033,0.052,1
LSM7,0.127752277,-0.128410062,0.487,0.529,1
TPT1,0.127854284,0.043831032,0.993,0.999,1
MPRIP,0.127968068,-0.09639803,0.075,0.099,1
ARAP1,0.128023245,0.052411713,0.101,0.077,1
IRF3,0.128031048,-0.065542487,0.21,0.249,1
TSPYL1,0.128392886,0.098240602,0.197,0.163,1
GIMAP8,0.128610787,-0.08367463,0.05,0.075,1
MRPS2,0.128646499,-0.101953484,0.091,0.121,1
SMAP2,0.128663563,-0.105044144,0.324,0.373,1
HINT3,0.129084366,0.040267468,0.057,0.06,1
FYB1,0.129091849,-0.099152323,0.583,0.624,1
GPR89A,0.129103334,-0.091290573,0.054,0.081,1
IL21R,0.129182549,-0.078165213,0.05,0.067,1
RPS24,0.129211905,-0.003376256,0.992,0.998,1
GHITM,0.129263259,-0.112437132,0.362,0.398,1
MIB2,0.129416987,0.074146139,0.215,0.226,1
SCOC,0.129817554,-0.045044814,0.062,0.066,1
SCAMP3,0.129823808,0.078242715,0.225,0.191,1
CWC25,0.130104212,-0.132795975,0.125,0.153,1
PHF10,0.130150789,-0.081669849,0.104,0.116,1
ATXN1,0.130216935,0.106081599,0.117,0.092,1
FAM177A1,0.130239531,0.132289953,0.205,0.167,1
STIP1,0.130538046,-0.04463159,0.107,0.139,1
VDAC1,0.13068055,-0.057015999,0.21,0.247,1
GNG5,0.130806301,-0.142307144,0.404,0.455,1
PNPLA8,0.130834902,0.125361721,0.147,0.12,1
SPPL2A,0.131225209,0.114250591,0.166,0.158,1
FANCA,0.131726202,0.077628171,0.05,0.036,1
PHF14,0.131975233,-0.146228348,0.174,0.209,1
ARPP19,0.132043141,-0.0464213,0.129,0.158,1
FAM120AOS,0.132123092,-0.06369489,0.143,0.146,1
NME1,0.132381649,0.123819489,0.156,0.123,1
SPIDR,0.132393052,-0.087932458,0.091,0.109,1
TMEM63A,0.132449098,-0.092282144,0.068,0.087,1
UBAP2L,0.132606314,-0.1093614,0.086,0.116,1
SELL,0.132613302,0.048364945,0.381,0.35,1
MYADM,0.132972261,0.089693096,0.296,0.255,1
TMEM223,0.132975474,-0.110553364,0.077,0.107,1
GNAS,0.133102369,0.073313107,0.787,0.793,1
CDC73,0.133329928,-0.060944285,0.191,0.225,1
ATP6V1G1,0.133347504,-0.087060963,0.625,0.663,1
MCRIP1,0.133486674,0.048575512,0.28,0.281,1
NCOA1,0.133489166,0.090380866,0.086,0.063,1
GPANK1,0.133512298,0.011938379,0.049,0.057,1
AC245407.2,0.133517511,-0.128228124,0.156,0.192,1
PPP3CA,0.133629944,-0.05872872,0.125,0.153,1
COASY,0.133688121,-0.108606775,0.103,0.135,1
RAB10,0.133800196,0.082030148,0.212,0.207,1
RPUSD3,0.134128934,-0.083063496,0.114,0.146,1
PRKDC,0.134142334,-0.142520717,0.223,0.257,1
CYTIP,0.134564943,-0.060144959,0.432,0.482,1
TEDC1,0.134945238,-0.080578719,0.034,0.054,1
RAD51-AS1,0.135067786,-0.082142671,0.041,0.06,1
ALDOA,0.135237743,0.078149695,0.472,0.428,1
TACC1,0.135367897,-0.058539423,0.199,0.237,1
NPTN,0.135438154,-0.102366934,0.16,0.202,1
ZFX,0.135654414,0.015162939,0.124,0.109,1
AC008124.1,0.135941405,-0.103187052,0.046,0.068,1
OTUB1,0.13601805,-0.068663041,0.401,0.445,1
PUF60,0.136295993,-0.092479823,0.274,0.324,1
POGZ,0.136683058,0.084977624,0.13,0.125,1
LIMK1,0.136765825,0.01830612,0.083,0.068,1
PGRMC1,0.136871588,-0.088446684,0.062,0.072,1
STK16,0.137056867,-0.069335036,0.085,0.111,1
RPL13,0.137455148,0.002773439,0.998,1,1
SUCLG2,0.137524818,-0.092272776,0.109,0.14,1
NSMF,0.137609182,0.029938381,0.098,0.103,1
RDH14,0.137633473,-0.0952221,0.072,0.095,1
CD46,0.13771754,-0.070689752,0.288,0.336,1
TBC1D5,0.137719613,-0.093819514,0.109,0.129,1
RAD23A,0.137733628,0.03414388,0.419,0.444,1
PPM1L,0.137774232,0.043980672,0.064,0.048,1
SFXN1,0.137802926,-0.118786669,0.158,0.197,1
NSFL1C,0.137849539,-0.085429852,0.135,0.169,1
RASA4,0.137891672,-0.000657251,0.05,0.062,1
EMC9,0.137944651,-0.070351749,0.036,0.056,1
SIK3,0.138013172,-0.117366579,0.147,0.167,1
DPY30,0.138214505,-0.105843931,0.132,0.159,1
VAPB,0.138237897,-0.100349838,0.088,0.119,1
ARF5,0.138238331,0.120892415,0.534,0.503,1
GFM1,0.138620675,-0.084167477,0.067,0.086,1
MRPL18,0.138623402,-0.118772678,0.106,0.138,1
SEC22B,0.138773812,-0.101699566,0.116,0.133,1
RFXAP,0.138885457,-0.074826438,0.034,0.05,1
HAUS4,0.139094888,-0.102860366,0.064,0.083,1
CIAO2B,0.139145416,-0.061265377,0.318,0.363,1
MRPS16,0.139231917,-0.117541699,0.098,0.129,1
SMIM10L1,0.139254008,0.098222527,0.228,0.211,1
SSR1,0.139454822,-0.120255204,0.212,0.256,1
TRAF6,0.139678274,-0.027358631,0.088,0.113,1
GCLM,0.139711218,-0.095199519,0.075,0.101,1
LETMD1,0.139767782,-0.010535981,0.163,0.186,1
GMPPA,0.139904527,-0.07731715,0.059,0.083,1
SPART,0.139947035,-0.089979361,0.044,0.066,1
ITGB2-AS1,0.139971804,-0.030604431,0.28,0.32,1
DIP2B,0.13999243,0.029186556,0.057,0.043,1
MZT2B,0.140230531,0.061079209,0.655,0.659,1
SUSD1,0.140268941,0.073288038,0.138,0.113,1
ZNF518A,0.140442731,-0.078780122,0.034,0.055,1
WBP1,0.140492603,-0.142291945,0.192,0.235,1
TSPO,0.140551753,-0.066542408,0.515,0.559,1
NAPB,0.14056775,-0.068144862,0.031,0.053,1
FBXO6,0.140659417,0.086502825,0.125,0.099,1
METTL17,0.140751702,-0.090438067,0.158,0.196,1
BCL10,0.141120989,0.123010127,0.153,0.134,1
PECR,0.141209616,-0.044224948,0.034,0.05,1
EFR3A,0.141210411,-0.074691357,0.135,0.169,1
SHMT1,0.141520481,0.000491367,0.041,0.052,1
RPS15,0.141583567,0.051458353,0.995,0.999,1
ELMOD2,0.141842481,-0.076832965,0.042,0.066,1
FOXK2,0.141908253,0.016442618,0.106,0.094,1
EGLN1,0.142111237,-0.113730865,0.107,0.142,1
MAP4K1,0.142243943,0.160525453,0.267,0.23,1
SYNCRIP,0.142247674,-0.1389313,0.202,0.238,1
YIPF3,0.142348775,-0.050980822,0.171,0.208,1
RPL18,0.14251607,0.083376262,0.99,0.994,1
DHX16,0.142551184,0.116258646,0.114,0.091,1
GTPBP8,0.142994046,0.083481645,0.109,0.083,1
DDHD2,0.143055084,0.075171147,0.085,0.078,1
CCDC102A,0.143076173,-0.080040008,0.06,0.088,1
LTN1,0.144001948,-0.09338793,0.072,0.094,1
FAM160A2,0.144114516,-0.106613925,0.064,0.09,1
USB1,0.144243019,-0.022131699,0.153,0.181,1
LIMS1,0.144618579,-0.072695198,0.073,0.101,1
GSTK1,0.144640915,-0.066669268,0.712,0.748,1
CAST,0.144825523,-0.122496375,0.459,0.514,1
TPM4,0.14488553,0.135815923,0.275,0.262,1
DNAJC9,0.1450106,0.014804508,0.14,0.162,1
IL10RB,0.145211909,-0.088083286,0.054,0.075,1
MIR762HG,0.145272617,-0.060067258,0.052,0.061,1
AKAP10,0.145415039,-0.062153429,0.055,0.077,1
AXIN1,0.145550213,-0.055344061,0.132,0.16,1
ADAM15,0.14560018,0.074721028,0.075,0.068,1
TULP4,0.145713355,-0.108474635,0.081,0.108,1
SERF2,0.145715391,-0.039363151,0.94,0.962,1
AC025159.1,0.145752623,-0.105081377,0.107,0.14,1
SEC13,0.145887025,-0.096896567,0.182,0.224,1
TAGAP,0.146072563,-0.078160821,0.417,0.468,1
CARD11,0.146201408,-0.02601327,0.189,0.211,1
SORL1,0.146320671,-0.124686463,0.252,0.297,1
R3HCC1L,0.146526269,-0.059606616,0.041,0.062,1
MTX1,0.146586812,-0.037968912,0.078,0.099,1
RPL27A,0.146711818,0.125304764,0.919,0.91,1
ESYT1,0.146738449,-0.145906064,0.176,0.211,1
IER3,0.146743522,0.111789257,0.072,0.063,1
NDRG1,0.146917779,-0.075171199,0.075,0.102,1
KLHL42,0.1469508,0.033978258,0.06,0.059,1
WASHC2A,0.147070014,-0.025506111,0.062,0.08,1
ERF,0.147103084,-0.045534372,0.036,0.056,1
LINC00339,0.147234956,-0.072476363,0.073,0.102,1
UIMC1,0.147255966,-0.079780593,0.098,0.129,1
S100PBP,0.147298156,-0.10706548,0.083,0.115,1
EMC2,0.147440016,-0.064736862,0.046,0.069,1
DLGAP4,0.147504031,-0.053588431,0.088,0.093,1
SPCS3,0.147675773,0.110256003,0.388,0.359,1
LYN,0.14775582,0.066173724,0.098,0.077,1
LPIN2,0.147833899,0.05121624,0.161,0.169,1
ZNF445,0.147910268,-0.079503893,0.046,0.067,1
SPATA33,0.147916262,0.072926826,0.052,0.033,1
NDUFB8,0.147918878,0.089119864,0.526,0.521,1
EVL,0.147944467,-0.087044211,0.801,0.843,1
RPS20,0.148078689,0.000459855,0.461,0.49,1
RPS26,0.148218946,0.017206454,0.992,0.998,1
CROT,0.148234182,-0.06620286,0.049,0.068,1
NUFIP1,0.14826522,-0.093339025,0.036,0.058,1
ITGB1BP1,0.148348167,-0.056041557,0.213,0.21,1
MRPS5,0.148521193,-0.117788728,0.148,0.183,1
EXT2,0.14859431,-0.055061429,0.037,0.058,1
DCAF5,0.148666826,-0.088188424,0.207,0.248,1
TNIK,0.1487754,-0.018660723,0.2,0.228,1
ZFAND3,0.148839451,0.098890996,0.187,0.165,1
MAIP1,0.149047495,-0.064057241,0.031,0.05,1
GSTO1,0.149090496,0.063509928,0.176,0.181,1
TUT4,0.149254518,-0.143064054,0.292,0.333,1
PTPN22,0.149338528,0.11260719,0.265,0.231,1
OGA,0.149376939,-0.172730901,0.306,0.353,1
PGM2,0.149410898,-0.066344218,0.034,0.056,1
PSMB7,0.149550807,-0.092585799,0.158,0.199,1
SLC25A40,0.149617784,-0.085218317,0.036,0.055,1
THOC3,0.149659518,-0.081851484,0.111,0.135,1
NUDCD2,0.149840043,0.027854851,0.134,0.148,1
KDM5C,0.150238771,0.061301309,0.081,0.086,1
SF1,0.150305722,-0.11726754,0.642,0.679,1
RASAL3,0.150436811,-0.119456942,0.423,0.479,1
SLC25A53,0.150507915,-0.073480952,0.052,0.062,1
COQ10A,0.150719195,0.000690926,0.05,0.059,1
DPEP2,0.151013914,-0.102885369,0.065,0.086,1
SOS2,0.151059941,0.006237268,0.078,0.092,1
NCOA7,0.15115666,-0.003469305,0.15,0.173,1
SMAD4,0.151308307,-0.093311056,0.129,0.166,1
STK25,0.151413904,0.032034179,0.151,0.171,1
BIN3,0.151644722,-0.057475114,0.039,0.059,1
BSG,0.151840296,-0.126653232,0.544,0.581,1
ALG5,0.152105146,-0.095115517,0.111,0.136,1
AC079781.5,0.152205158,-0.092533787,0.064,0.089,1
PDLIM5,0.152309333,0.008798562,0.096,0.106,1
JAML,0.152663325,-0.058834674,0.059,0.08,1
HIST1H1C,0.152845877,0.112946362,0.27,0.229,1
TFRC,0.153116291,0.077338873,0.05,0.037,1
RPS19,0.153171365,0.008991094,0.993,0.999,1
SHFL,0.153389631,-0.127528772,0.342,0.383,1
IRF1,0.153462908,-0.153146778,0.528,0.562,1
GCLC,0.153585935,-0.071286224,0.041,0.063,1
USP3,0.153589528,-0.07002964,0.194,0.235,1
POLR3GL,0.153598625,-0.104953832,0.301,0.331,1
GMDS-DT,0.154041293,-0.002686466,0.046,0.057,1
TCTEX1D2,0.154068184,-0.071966162,0.073,0.102,1
DLG1,0.154226666,0.017845586,0.127,0.136,1
VAMP2,0.154321203,-0.088085458,0.752,0.787,1
ZBTB24,0.15438971,-0.083603111,0.121,0.134,1
PEBP1,0.154742139,-0.121274512,0.476,0.515,1
SUDS3,0.154915733,-0.121811527,0.151,0.179,1
DDX19B,0.15514275,0.047822236,0.107,0.087,1
NCOA3,0.155298894,-0.080101582,0.072,0.1,1
URI1,0.155333454,-0.099304311,0.404,0.445,1
JMJD8,0.155381397,-0.09404442,0.107,0.14,1
ZNF831,0.155406477,-0.061068996,0.134,0.139,1
GFI1,0.155457944,0.026694578,0.116,0.127,1
UCK1,0.155577201,0.046133534,0.09,0.07,1
SSRP1,0.155684109,-0.09177592,0.15,0.187,1
PSPC1,0.155724366,0.069860388,0.168,0.168,1
PACSIN2,0.155766393,-0.062608695,0.034,0.054,1
ACTR3,0.155953362,-0.135481889,0.528,0.587,1
MTFR1L,0.156223944,0.076416016,0.081,0.059,1
TAPT1,0.156301228,-0.079473729,0.039,0.059,1
ZFPM1,0.156327848,-0.106643055,0.145,0.183,1
ARL1,0.15634102,0.072847654,0.101,0.077,1
PCBP2,0.156408225,0.076062207,0.601,0.6,1
NCOA5,0.156624865,-0.053914961,0.037,0.056,1
SRSF10,0.156782065,0.049897406,0.37,0.378,1
STT3B,0.156944667,-0.035124773,0.202,0.237,1
TBCC,0.156986876,0.100353261,0.251,0.231,1
ELAVL1,0.157201075,-0.028889989,0.151,0.146,1
BABAM2,0.157202724,-0.05926038,0.052,0.055,1
TPD52L2,0.157356706,-0.044243667,0.117,0.144,1
SLC2A3,0.157491368,0.081825951,0.327,0.323,1
PPP1R37,0.15755038,-0.072503078,0.046,0.068,1
MAPK13,0.157677601,0.019827963,0.096,0.103,1
TMEM9,0.157805337,-0.038299797,0.049,0.069,1
UTY,0.157917668,0.119883466,0.181,0.159,1
NAT10,0.15796555,-0.071408083,0.041,0.05,1
TMEM173,0.158063388,-0.135775696,0.265,0.308,1
ZDHHC4,0.158133507,-0.050288576,0.039,0.058,1
RSL1D1,0.158387663,-0.080591208,0.36,0.396,1
CCNK,0.158809008,0.095192354,0.204,0.195,1
HS2ST1,0.159221626,-0.055063246,0.033,0.053,1
COX4I1,0.159259229,0.038227716,0.909,0.928,1
PLAAT4,0.159456887,-0.102626324,0.765,0.788,1
NIPBL-DT,0.159512811,0.107770936,0.062,0.046,1
ATP8B2,0.159649544,-0.121626871,0.104,0.137,1
DIDO1,0.159697306,-0.094255721,0.155,0.193,1
EIF2AK3,0.15987304,0.034424755,0.057,0.042,1
PLEKHB1,0.160240345,-0.056466953,0.037,0.054,1
HECTD1,0.160415984,-0.076439624,0.187,0.229,1
METTL23,0.160486081,-0.036611929,0.199,0.231,1
CDC34,0.160611442,-0.099941247,0.138,0.172,1
MCEE,0.160830754,-0.06005099,0.036,0.055,1
TGIF1,0.160911683,-0.107113597,0.098,0.122,1
STAT4,0.160914507,-0.134811742,0.269,0.305,1
UQCC3,0.160923987,-0.087203752,0.083,0.102,1
SPRYD3,0.160987388,-0.086314218,0.086,0.117,1
RPS27,0.161102044,0.060859498,0.998,1,1
NAA10,0.161270979,-0.009709765,0.067,0.058,1
PYURF,0.161296875,-0.112342112,0.342,0.391,1
ING4,0.161447595,-0.109831625,0.111,0.142,1
SNHG32,0.162060917,-0.061334297,0.14,0.169,1
NDUFA3,0.162078535,-0.151713239,0.342,0.387,1
SMC2,0.162126535,-0.06854356,0.031,0.051,1
SSR2,0.162222084,-0.060350903,0.741,0.779,1
POLR2L,0.162305445,-0.038613836,0.51,0.501,1
API5,0.162362103,-0.059568052,0.137,0.172,1
RRP36,0.162418879,-0.041343824,0.158,0.187,1
HNRNPUL2,0.162666513,0.091804835,0.326,0.29,1
AHCYL1,0.162680605,-0.072204136,0.103,0.114,1
DHX36,0.163018573,-0.107635285,0.262,0.279,1
ILKAP,0.163355591,0.072562635,0.158,0.165,1
CSNK1E,0.163386375,0.029271735,0.13,0.107,1
ZNF544,0.163418907,-0.098905075,0.042,0.057,1
SEC23A,0.163586707,-0.048417684,0.062,0.076,1
RAB18,0.163664184,-0.129565426,0.208,0.246,1
PPP1R8,0.163973854,-0.090388392,0.037,0.055,1
SNHG3,0.164157876,-0.110371089,0.163,0.196,1
SUGT1,0.1643386,-0.09944192,0.169,0.205,1
AC020659.1,0.164345463,-0.032148626,0.062,0.08,1
ZBTB1,0.164463823,0.108512289,0.231,0.197,1
ARHGEF12,0.164559348,0.056078222,0.054,0.036,1
PTPRJ,0.164682079,0.085449238,0.22,0.22,1
RNASEH1,0.165042209,0.034667895,0.13,0.136,1
ST6GALNAC6,0.165529174,-0.015813977,0.098,0.088,1
SRSF5,0.165597971,-0.091041917,0.775,0.797,1
MRPS36,0.165739209,-0.11673429,0.192,0.234,1
SKA2,0.165769122,-0.09731276,0.075,0.093,1
BZW2,0.165802158,0.046259515,0.077,0.057,1
CPSF4,0.165804075,0.070535321,0.07,0.064,1
PJA2,0.165846724,-0.064490837,0.151,0.189,1
