Supplementary Data 2D. Differential gene expression in CD8A+ T cells at 12  vs 24 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MTMR14,1.06174770617634e-23,-0.204510739,0.075,0.184,1.78384232114687e-19
DDRGK1,1.07074947483796e-23,-0.005245912,0.131,0.192,1.79896619267526e-19
CCNG1,1.07939666444912e-23,-0.13602512,0.11,0.204,1.81349433594096e-19
SMDT1,1.08333106561111e-23,0.047003094,0.308,0.401,1.82010452333323e-19
NUTM2B-AS1,1.10685941984301e-23,-0.032070334,0.133,0.201,1.85963451127825e-19
CYBC1,1.1227047287648e-23,-0.15430173,0.18,0.323,1.88625621479775e-19
SYNC,1.16227854200692e-23,-0.015330314,0.109,0.168,1.95274417842583e-19
RNF216,1.17163689185292e-23,-0.105291374,0.117,0.213,1.96846714200209e-19
USP16,1.17410146137739e-23,-0.087460601,0.157,0.26,1.97260786526015e-19
FGR,1.18671568790075e-23,-0.270717622,0.197,0.375,1.99380102724205e-19
DRG2,1.20479450485533e-23,-0.000312,0.098,0.154,2.02417524760744e-19
MBP,1.22783048830845e-23,0.060376482,0.466,0.583,2.06287800340703e-19
CAP1,1.24468031022708e-23,-0.260642947,0.456,0.672,2.09118738921252e-19
TADA3,1.24612321714801e-23,0.041944927,0.198,0.261,2.09361161713038e-19
GLUL,1.26284509625135e-23,-0.36930296,0.117,0.293,2.12170604621189e-19
ITGAL,1.27347721549591e-23,0.004327489,0.394,0.529,2.13956906975468e-19
GSTO1,1.28365860486133e-23,0.032524684,0.138,0.192,2.15667482202753e-19
MGMT,1.28755512016734e-23,0.077284349,0.139,0.183,2.16322135739315e-19
SIGIRR,1.28848555182477e-23,-0.087293047,0.37,0.523,2.16478457562079e-19
GID8,1.30959491515198e-23,-0.055266955,0.094,0.163,2.20025041694684e-19
DIP2A,1.33537405901144e-23,0.058718692,0.319,0.414,2.24356195654512e-19
TNFRSF14,1.33783502802849e-23,-0.052311641,0.364,0.508,2.24769663059067e-19
GRAMD1A,1.37101078826611e-23,-0.18125668,0.078,0.165,2.30343522536588e-19
RNF114,1.40511470770993e-23,-0.071663406,0.123,0.204,2.36073322042345e-19
METAP2,1.41347045239657e-23,0.148590781,0.14,0.156,2.37477170707148e-19
SMIM10L1,1.41597222529656e-23,0.069105964,0.149,0.195,2.37897493572075e-19
DIDO1,1.43253754751773e-23,-0.036223855,0.097,0.171,2.40680633358454e-19
RAP1GDS1,1.4690751123006e-23,0.032624322,0.111,0.157,2.46819309617624e-19
UBA1,1.47109961448868e-23,-0.161016748,0.096,0.204,2.47159446230244e-19
WSB2,1.47255229003501e-23,-0.275764172,0.039,0.145,2.47403510248782e-19
NUP98,1.47722967981386e-23,-0.097820224,0.08,0.156,2.48189358505526e-19
NDUFB5,1.48167893700411e-23,-0.057120392,0.097,0.17,2.48936878206061e-19
SYTL2,1.48674420610604e-23,0.061396276,0.135,0.18,2.49787894067876e-19
GADD45B,1.56953234832389e-23,-0.768730497,0.402,0.66,2.63697129841897e-19
NOP2,1.59520701653811e-23,-0.085370679,0.052,0.114,2.68010730848569e-19
PRSS23,1.6029227257939e-23,-0.14451819,0.332,0.484,2.69307047160634e-19
GRHPR,1.63073256184028e-23,-0.011023514,0.064,0.109,2.73979377714785e-19
POLE4,1.63119824199819e-23,0.010232548,0.138,0.207,2.74057616638116e-19
DENND1C,1.68039567546182e-23,-0.022639666,0.16,0.246,2.8232327743434e-19
RBCK1,1.69167780931378e-23,-0.001928985,0.224,0.305,2.84218788742809e-19
SRP14,1.70030985798382e-23,0.059183266,0.701,0.827,2.85669059239862e-19
WDR33,1.70827448080729e-23,-0.031274029,0.157,0.236,2.87007195520433e-19
PRKACB,1.72188089631814e-23,-0.097846393,0.185,0.293,2.8929320939041e-19
TC2N,1.74337460998468e-23,-0.142164422,0.175,0.28,2.92904368223527e-19
COX6A1,1.75319693622687e-23,-0.089672507,0.58,0.753,2.94554617255476e-19
JAZF1,1.81790213100968e-23,0.02656731,0.154,0.215,3.05425737030937e-19
DUSP2,1.9038253410174e-23,-0.250031238,0.399,0.548,3.19861695544334e-19
DNM2,1.92634487179672e-23,-0.122489928,0.191,0.32,3.23645201910568e-19
CSK,1.93507902329528e-23,-0.282425306,0.38,0.594,3.2511262670384e-19
MTCH2,1.94344476148103e-23,-0.145248909,0.061,0.144,3.26518154376428e-19
CMTM7,1.9440587194246e-23,-0.020444522,0.112,0.175,3.26621305450527e-19
APOBEC3C,1.95329205458734e-23,-0.078619771,0.129,0.217,3.28172598091219e-19
IQGAP1,1.98225999825384e-23,0.069117728,0.425,0.534,3.33039502306627e-19
RFXANK,2.05812386914752e-23,-0.020458794,0.086,0.145,3.45785391255474e-19
SLA,2.11567329878373e-23,-0.225848762,0.118,0.253,3.55454270928654e-19
NUDT5,2.13957668284729e-23,-0.1380769,0.075,0.163,3.59470278485173e-19
MYD88,2.19419911601778e-23,-0.209713598,0.1,0.22,3.68647393482146e-19
CUL3,2.21554508824102e-23,-0.108424519,0.127,0.229,3.72233730275373e-19
GRAP2,2.21911599591447e-23,-0.069267522,0.163,0.261,3.72833678473591e-19
SYNE1,2.22995150767423e-23,0.155755345,0.481,0.578,3.74654152804348e-19
DDX3X,2.23982281043558e-23,-0.146876011,0.199,0.332,3.76312630381282e-19
FRMD8,2.24100746600958e-23,-0.078161221,0.064,0.125,3.76511664364269e-19
LRRC47,2.25750661470356e-23,-0.034705173,0.076,0.135,3.79283686336346e-19
STARD3NL,2.25989955508576e-23,-0.051379254,0.09,0.154,3.79685724249958e-19
HM13,2.26953912614883e-23,0.094369366,0.194,0.246,3.81305268584266e-19
PLCD1,2.27637617662249e-23,-0.024589467,0.051,0.092,3.82453961434345e-19
TNIK,2.28043108315035e-23,-0.050306132,0.158,0.251,3.8313522628009e-19
TENT2,2.28705837867809e-23,-0.10504595,0.098,0.184,3.84248678201705e-19
SLC25A1,2.29287726071297e-23,0.059288028,0.117,0.157,3.85226308572387e-19
TRAPPC4,2.3180008379498e-23,-0.045590952,0.085,0.149,3.89447320783946e-19
PCSK7,2.35288482573515e-23,-0.056547454,0.16,0.261,3.95308179571763e-19
ANXA2,2.37181934485511e-23,-0.116591448,0.275,0.406,3.98489368129107e-19
UCHL5,2.43511851530136e-23,-0.122134685,0.108,0.198,4.09124261755781e-19
RALGDS,2.46026371566724e-23,-0.192028933,0.176,0.313,4.13348906869253e-19
RNF31,2.46617740056589e-23,-0.158862747,0.043,0.119,4.14342465069076e-19
LUC7L3,2.47893073969237e-23,-0.175281341,0.226,0.377,4.16485153575714e-19
CSNK1D,2.49197975806483e-23,-0.218889839,0.104,0.229,4.18677519152472e-19
ARL6IP5,2.52233204165856e-23,-0.245761627,0.524,0.752,4.23777006319054e-19
NFKB1,2.52406811582604e-23,0.036429051,0.11,0.158,4.24068684139933e-19
UBE2G2,2.53900442418558e-23,0.008109467,0.123,0.186,4.26578133307419e-19
POLR2B,2.57010882498573e-23,-0.194106493,0.113,0.232,4.31803983685853e-19
MMADHC,2.65806005267503e-23,-0.103781944,0.108,0.199,4.46580669449931e-19
CREB1,2.66360796904154e-23,-0.148668756,0.083,0.176,4.47512774878669e-19
EIF1,2.6740830631754e-23,0.153186073,0.984,0.978,4.492726954441e-19
DOK2,2.72883394539134e-23,-0.092577002,0.255,0.388,4.58471391165199e-19
TPRKB,2.7479858124233e-23,0.076260939,0.077,0.1,4.61689096345239e-19
ASH1L,2.87014082569877e-23,0.115408947,0.18,0.222,4.8221236012565e-19
CSKMT,2.88872296732475e-23,-0.272692615,0.073,0.191,4.85334345740231e-19
DDB1,2.89816628668648e-23,-0.156574944,0.117,0.223,4.86920917826196e-19
TMBIM6,2.93486016528323e-23,-0.217708232,0.518,0.731,4.93085856369236e-19
HCLS1,2.94457919914508e-23,-0.025326342,0.558,0.703,4.94718751248365e-19
ING4,3.00288663145967e-23,-0.117766524,0.064,0.14,5.04514982951539e-19
PSMD14,3.05307909815745e-23,0.018610963,0.083,0.126,5.12947819281433e-19
BIN2,3.06274331372673e-23,-0.110557238,0.563,0.748,5.14571504139228e-19
ARHGAP4,3.08015011517805e-23,-0.254373289,0.235,0.41,5.17496020851064e-19
PSMB8-AS1,3.13983982874096e-23,-0.134524355,0.142,0.249,5.27524489626769e-19
MRPL4,3.18831597994923e-23,-0.120156932,0.101,0.193,5.3566896779127e-19
IGLV2-14,3.22114678744511e-23,-0.11355314,0.089,0.161,5.41184871758653e-19
SNRPB2,3.26791982532944e-23,-0.026753638,0.162,0.246,5.49043209853598e-19
CLEC2D,3.28038654585587e-23,-0.34784377,0.309,0.53,5.51137743569245e-19
PAG1,3.3107568266802e-23,-0.008734153,0.07,0.116,5.5624025445054e-19
PPP4R3A,3.33148619053266e-23,-0.210887923,0.149,0.274,5.59722994871393e-19
ZNF276,3.40721154308236e-23,-0.208592527,0.157,0.301,5.72445611353267e-19
CLN3,3.41400745469443e-23,-0.110341099,0.126,0.227,5.73587392463211e-19
PNN,3.44145187674878e-23,-0.068796622,0.229,0.353,5.78198329812563e-19
NEMF,3.4439299933003e-23,-0.055656547,0.137,0.222,5.78614678174383e-19
RAB14,3.50257150282739e-23,-0.095958028,0.195,0.321,5.88467038190031e-19
MT-ND2,3.50720574484528e-23,0.538634331,0.85,0.832,5.89245637191455e-19
ATP5F1B,3.51742993738277e-23,-0.352925843,0.459,0.705,5.9096340377968e-19
XBP1,3.52162134179049e-23,-0.155364912,0.291,0.437,5.91667601634221e-19
UPP1,3.54251474782024e-23,-0.044520507,0.177,0.267,5.95177902781278e-19
STARD7,3.57508803601167e-23,-0.113936203,0.166,0.28,6.00650540930321e-19
BCCIP,3.57932705717419e-23,-0.127073296,0.09,0.182,6.01362738875835e-19
DNTTIP2,3.64177524477741e-23,-0.089417637,0.16,0.259,6.11854658875053e-19
RIOK3,3.67048225442391e-23,-0.104245072,0.168,0.274,6.16677723565761e-19
RHEB,3.67236841429659e-23,-0.179668438,0.085,0.184,6.16994617285969e-19
KDM5A,3.68726395674763e-23,-0.033299452,0.158,0.24,6.1949721737317e-19
BLOC1S4,3.69675443469636e-23,-0.114612735,0.106,0.194,6.21091712573336e-19
MARK3,3.74250275604836e-23,0.057863197,0.133,0.186,6.28777888043684e-19
RNF44,3.79869530387157e-23,-0.104383332,0.138,0.237,6.38218798003462e-19
STIP1,3.86664670285438e-23,-0.086575298,0.098,0.184,6.49635312546565e-19
C1orf122,3.91123233641281e-23,0.086444581,0.12,0.151,6.57126144840716e-19
TSPAN14,3.9544995454125e-23,-0.199133042,0.172,0.317,6.64395468624755e-19
ODF2L,4.24040149622046e-23,-0.043934387,0.111,0.173,7.1242985538e-19
FAM120A,4.3038564759391e-23,-0.168392757,0.11,0.225,7.23090926522528e-19
SMC3,4.32177782969713e-23,-0.102929028,0.128,0.214,7.26101893167415e-19
AMZ2,4.33883329369287e-23,-0.127285989,0.102,0.195,7.28967381673339e-19
TNFRSF1B,4.37131239201516e-23,-0.290488023,0.305,0.524,7.34424194982467e-19
ADSS,4.42864026258046e-23,-0.057755308,0.176,0.275,7.44055850516144e-19
SYT11,4.51032543996753e-23,0.046447465,0.131,0.19,7.57779777168944e-19
ERN1,4.65234092872636e-23,-0.009582082,0.241,0.334,7.81639799435316e-19
PPP4R3B,4.69428413936525e-23,0.036631322,0.161,0.229,7.88686678254756e-19
C6orf136,4.75935507111219e-23,-0.041576567,0.074,0.135,7.99619245497558e-19
C1orf174,4.77738388824387e-23,-0.133191732,0.085,0.174,8.02648267063853e-19
PRMT2,4.79101098524113e-23,-0.02408022,0.569,0.716,8.04937755630362e-19
MIS18BP1,4.91843972071597e-23,-0.119776209,0.129,0.232,8.26347057477491e-19
USP1,4.9523721431861e-23,0.003289016,0.103,0.163,8.32048043776696e-19
EIF2AK2,5.1555024066516e-23,-0.074754621,0.063,0.121,8.66175959341535e-19
GDI1,5.1892309959133e-23,-0.222638224,0.147,0.285,8.71842699623393e-19
BTN3A3,5.23212802736974e-23,-0.144337669,0.123,0.228,8.7904982987839e-19
SLK,5.25843332593597e-23,-0.20097619,0.093,0.205,8.83469383090503e-19
CALCOCO2,5.27161488161568e-23,-0.167448511,0.129,0.246,8.8568401626025e-19
COX20,5.57053754533961e-23,0.167360516,0.128,0.141,9.35906012992508e-19
SMIM26,5.70356635109524e-23,0.010512947,0.199,0.284,9.58256182647511e-19
NDUFAF8,5.70674866049238e-23,0.054117309,0.151,0.195,9.58790842449325e-19
POR,5.72497605976363e-23,-0.116039795,0.049,0.118,9.61853227800888e-19
ZNF207,5.78171378641739e-23,-0.130201784,0.222,0.363,9.71385733255986e-19
SNHG29,5.8026562726513e-23,-0.094869492,0.622,0.757,9.74904280368145e-19
TRIM8,5.83476708928559e-23,-0.243024211,0.113,0.245,9.80299218670871e-19
FYB1,5.85073807559942e-23,0.092675391,0.515,0.624,9.82982504081459e-19
ATG4B,5.9501846645491e-23,-0.112085704,0.095,0.181,9.99690525490895e-19
SEPTIN1,6.17492056225237e-23,-0.09232308,0.364,0.523,1.03744840366402e-18
MCRS1,6.17764500363465e-23,-0.147524581,0.086,0.183,1.03790613706066e-18
PIGF,6.4843953901078e-23,-0.051565323,0.042,0.09,1.08944326949201e-18
TMED3,6.53673443060969e-23,0.014612552,0.12,0.177,1.09823675168673e-18
ITSN2,6.55227789073328e-23,-0.077307319,0.208,0.325,1.1008482084221e-18
RNF19A,6.66805893386832e-23,0.052873166,0.165,0.219,1.12030058147922e-18
RBMX,6.78360244429325e-23,-0.010848296,0.253,0.36,1.13971304666571e-18
MIA3,6.80621391760719e-23,-0.083098001,0.12,0.209,1.14351200029718e-18
CAND1,6.80803355177817e-23,-0.136383955,0.09,0.18,1.14381771703425e-18
RNF149,6.83783854896505e-23,-0.204436638,0.246,0.418,1.14882525461162e-18
OFD1,6.88540819896825e-23,-0.121033775,0.142,0.237,1.15681743150866e-18
RAP2A,6.90981162931286e-23,-0.491420203,0.065,0.25,1.16091745184085e-18
HIST1H4C,6.91797112659672e-23,0.281219818,0.464,0.491,1.16228832897951e-18
KDELR2,6.99360542257863e-23,-0.155521333,0.086,0.181,1.17499564704744e-18
SURF1,7.02395105946826e-23,0.028941352,0.148,0.201,1.18009401750126e-18
YIF1B,7.17702841529473e-23,0.01327951,0.083,0.129,1.20581254405367e-18
AC245407.2,7.42341510412413e-23,-0.03045719,0.097,0.162,1.24720797164389e-18
CD96,7.4345286667185e-23,-0.033029789,0.226,0.326,1.24907516129538e-18
TSNAX,7.53136135488104e-23,-0.148877663,0.09,0.184,1.26534402123356e-18
AC010642.2,7.66676330307178e-23,0.128900542,0.111,0.13,1.28809290254909e-18
UNC13D,7.67486069573787e-23,-0.068356622,0.106,0.186,1.28945334549092e-18
GIT1,7.8002231442484e-23,-0.238025663,0.032,0.124,1.31051549046517e-18
RRAGC,7.86820119675434e-23,-0.196853656,0.04,0.124,1.3219364830667e-18
TMX1,7.88132980508801e-23,-0.10532766,0.113,0.199,1.32414222055284e-18
UBL4A,7.9152839896657e-23,-0.133071256,0.055,0.132,1.32984686310373e-18
NCBP2,8.02440081305061e-23,-0.037365693,0.079,0.138,1.34817958060063e-18
EIF1AX,8.18170085775826e-23,-0.033644448,0.122,0.191,1.37460756111197e-18
BABAM1,8.38803721880334e-23,-0.176508023,0.138,0.249,1.40927413313115e-18
MAP4K1,8.68618936343175e-23,0.049965055,0.182,0.247,1.45936667495017e-18
POLR2J,8.82292814839199e-23,-0.033096744,0.105,0.173,1.48234015821134e-18
UBE2Z,8.86874835686917e-23,-0.167124811,0.087,0.182,1.49003841143759e-18
MSL1,8.97039923097937e-23,-0.098396519,0.086,0.162,1.50711677479684e-18
TPM3,8.99906497083366e-23,0.113960626,0.794,0.87,1.51193290574976e-18
NFX1,9.04395298546409e-23,-0.044034147,0.058,0.112,1.51947454108782e-18
MOSPD3,9.27050481657566e-23,-0.018244418,0.08,0.13,1.55753751423288e-18
SUDS3,9.31617881218618e-23,-0.044883372,0.092,0.159,1.5652112022354e-18
C6orf47,9.36942860470685e-23,-0.000847385,0.058,0.097,1.5741576998768e-18
ARHGAP26,9.58682300171783e-23,-0.182769745,0.139,0.264,1.61068213251861e-18
TUBA4A,9.82915424519764e-23,-0.262953335,0.206,0.373,1.65139620473566e-18
QKI,9.84685443995133e-23,-0.250120779,0.087,0.208,1.65437001445622e-18
ANKRD37,9.96412044415405e-23,-0.163192464,0.032,0.1,1.67407187582232e-18
UPF2,1.00322365308077e-22,0.151994003,0.17,0.191,1.685516059541e-18
MED28,1.00962328964805e-22,0.069885848,0.095,0.126,1.69626808893768e-18
USP10,1.03673570923813e-22,-0.162144816,0.078,0.171,1.74181966509098e-18
TNRC6B,1.05683982427718e-22,0.088174014,0.219,0.283,1.77559658876809e-18
CREM,1.05783776060865e-22,-0.173038203,0.067,0.156,1.77727322159859e-18
ZNF148,1.0602046194702e-22,-0.094954733,0.12,0.205,1.78124978117189e-18
GNA13,1.08789058281262e-22,-0.108653076,0.113,0.205,1.82776496818348e-18
PPP1CB,1.12641115725995e-22,-0.004034192,0.102,0.157,1.89248338531244e-18
BTN3A1,1.13967727738656e-22,-0.285184839,0.127,0.282,1.91477179373715e-18
SERPINB9,1.17765513044168e-22,-0.110568533,0.172,0.284,1.97857838465506e-18
NPDC1,1.18148207127026e-22,-0.050453266,0.098,0.165,1.98500802794116e-18
CARD16,1.18161496384861e-22,-0.123017665,0.183,0.302,1.98523130076206e-18
MRPS24,1.19572174260321e-22,0.059155959,0.17,0.22,2.00893209974765e-18
JAK3,1.20000261228616e-22,0.016120196,0.127,0.184,2.01612438890197e-18
ARRDC1,1.22358617516888e-22,-0.130574675,0.111,0.212,2.05574713290123e-18
MCTP2,1.25299208377374e-22,0.122780422,0.143,0.173,2.10515199994826e-18
TRAPPC2L,1.26608408320663e-22,-0.092216378,0.117,0.204,2.12714786819547e-18
USP8,1.28174241776514e-22,-0.062825055,0.106,0.179,2.1534554360872e-18
ATF6B,1.3126751987753e-22,-0.082632066,0.202,0.312,2.20542560146239e-18
ANP32E,1.32332363496938e-22,-0.027428658,0.212,0.303,2.22331603911205e-18
LIME1,1.34095224299149e-22,0.142892415,0.648,0.74,2.25293386345e-18
MFSD14A,1.34144930793801e-22,-0.06308087,0.078,0.142,2.25376898226665e-18
CLK1,1.38402307839201e-22,-0.105426819,0.173,0.281,2.32529717400642e-18
STX8,1.41347374053995e-22,-0.037983045,0.132,0.211,2.37477723148117e-18
HPS1,1.42904396726415e-22,-0.044636988,0.186,0.289,2.40093676940049e-18
SMARCA5,1.44308398861283e-22,-0.050184959,0.197,0.296,2.42452540926842e-18
MTSS1,1.44917905597201e-22,0.036851794,0.151,0.217,2.43476573193857e-18
SPOCK2,1.46133551658989e-22,-0.067403299,0.451,0.601,2.45518980142268e-18
RAB6A,1.46753014664801e-22,-0.022781312,0.188,0.276,2.46559739938332e-18
BET1L,1.47778643018954e-22,-0.075320462,0.072,0.135,2.48282898136144e-18
RNASEH2B,1.50127613780735e-22,-0.019452759,0.14,0.212,2.52229403913013e-18
MECP2,1.5464956445115e-22,0.175095489,0.148,0.169,2.59826733234377e-18
MINDY2,1.55590436124925e-22,0.040888265,0.108,0.158,2.61407491733486e-18
PDCD10,1.57841131942267e-22,-0.105690046,0.138,0.231,2.65188885776203e-18
TES,1.58479917434586e-22,-0.029020323,0.173,0.262,2.66262109281848e-18
CES1,1.60056666558782e-22,0.122156871,0.14,0.157,2.6891120548541e-18
ATG3,1.60938465186188e-22,-0.068109647,0.123,0.205,2.70392715359314e-18
YTHDF1,1.62600511751865e-22,-0.208535997,0.054,0.145,2.73185119794308e-18
PTPN6,1.67344548284308e-22,-0.436867528,0.157,0.364,2.81155575572466e-18
STT3A,1.69316855148608e-22,-0.091529622,0.076,0.143,2.84469248335177e-18
FCGR3A,1.72991493824514e-22,-0.209683503,0.352,0.482,2.90643008774566e-18
BIN1,1.73088156743219e-22,-0.156280629,0.345,0.51,2.90805412144282e-18
PLAAT3,1.73917902139906e-22,0.119739234,0.146,0.175,2.92199467385256e-18
RPIA,1.76600741752253e-22,-0.043296077,0.104,0.173,2.9670690621796e-18
TRAPPC12,1.86887855335668e-22,-0.086040882,0.062,0.125,3.13990285749456e-18
TMEM123,1.87692073344948e-22,-0.094502638,0.175,0.276,3.15341452426846e-18
FBRS,1.88063554774725e-22,-0.022011172,0.096,0.157,3.15965578377016e-18
PUM2,1.8947251369966e-22,-0.060040714,0.106,0.182,3.18332770266799e-18
LCP2,1.90503227053686e-22,-0.14365479,0.416,0.589,3.20064471772898e-18
TRIM22,1.9072482314819e-22,-0.228394809,0.19,0.337,3.20436775371274e-18
TIMP1,1.93657728272583e-22,0.259074485,0.224,0.228,3.25364349270767e-18
NDUFA5,2.02894471183182e-22,-0.187381088,0.113,0.228,3.40883001034864e-18
MYSM1,2.04479918068193e-22,0.020381552,0.075,0.114,3.43546710346371e-18
LMF2,2.0519788640063e-22,-0.171919435,0.125,0.242,3.44752968941699e-18
PPP2R5C,2.05262403012842e-22,-0.455996921,0.474,0.724,3.44861363301876e-18
HOTAIRM1,2.11045792465104e-22,0.050662822,0.09,0.125,3.54578035920622e-18
PHYKPL,2.13233674501743e-22,-0.106299478,0.142,0.237,3.58253896530378e-18
MRFAP1L1,2.21066032758338e-22,-0.213728038,0.104,0.22,3.71413041637283e-18
IMPDH2,2.35153289488175e-22,-0.003543575,0.114,0.175,3.95081041669082e-18
SEC13,2.40737408658927e-22,-0.130501531,0.132,0.238,4.04462920287862e-18
LPIN2,2.47416166237858e-22,-0.106043125,0.109,0.196,4.15683900896226e-18
EGLN2,2.52821682803445e-22,-0.175861081,0.129,0.242,4.24765709278068e-18
PRR14,2.53828198867613e-22,-0.123908107,0.085,0.171,4.26456756917476e-18
CHST12,2.56186237465507e-22,-0.120198815,0.285,0.431,4.30418497565798e-18
IGSF8,2.57614982128367e-22,-0.158777118,0.078,0.167,4.3281893147387e-18
SLC1A7,2.58223676011134e-22,0.104591092,0.111,0.13,4.33841598066307e-18
TMEM238,2.59996773118765e-22,-0.005058885,0.118,0.167,4.36820578516837e-18
TOMM7,2.62539897629925e-22,0.383177352,0.857,0.879,4.41093282008037e-18
FAM98C,2.63689974206108e-22,-0.046778662,0.069,0.12,4.43025525663683e-18
EPS15,2.66752480212745e-22,-0.100976725,0.165,0.269,4.48170842005432e-18
ARL2,2.68533942543988e-22,-0.050041777,0.083,0.145,4.51163876868154e-18
CDC40,2.69529727912201e-22,-0.126184748,0.126,0.225,4.52836895865289e-18
WDR82,2.72270060651336e-22,-0.038411167,0.142,0.229,4.57440928900309e-18
FAM219B,2.75888724647929e-22,-0.055779849,0.055,0.107,4.63520646280986e-18
TAX1BP3,2.81410898242731e-22,0.001080792,0.047,0.078,4.72798450137613e-18
CTDSP2,2.84302928563074e-22,-0.108305617,0.089,0.171,4.77657350278821e-18
IER5,2.86692401475618e-22,-0.266411287,0.111,0.242,4.81671903719186e-18
PRPSAP1,2.91791500505953e-22,-0.220917648,0.072,0.172,4.90238900000051e-18
TOR2A,2.95664272976811e-22,-0.03304658,0.086,0.143,4.96745545028341e-18
TSTA3,2.95765657256615e-22,0.00510866,0.119,0.173,4.96915880756839e-18
ERG28,2.97693147124375e-22,-0.035270193,0.088,0.148,5.00154256483662e-18
COQ8B,3.04753855990877e-22,-0.079061159,0.039,0.09,5.12016953450272e-18
SNHG17,3.06401255212482e-22,0.002114332,0.102,0.157,5.14784748882492e-18
ICAM3,3.13761029170755e-22,0.148093484,0.548,0.64,5.27149905109786e-18
UCKL1,3.1686860002552e-22,-0.065140071,0.087,0.154,5.32370934902876e-18
PITPNB,3.22714487332576e-22,-0.217797447,0.072,0.174,5.4219261016746e-18
EIF4E2,3.2319533571324e-22,-0.110239383,0.102,0.189,5.43000483531815e-18
EHBP1L1,3.24858552480318e-22,-0.181454695,0.084,0.188,5.45794854022182e-18
RCE1,3.33510536820739e-22,-0.07014453,0.067,0.132,5.60331052912524e-18
OGA,3.3883858167996e-22,0.007570428,0.239,0.333,5.69282701080501e-18
ABLIM1,3.45612297218761e-22,-0.098245635,0.103,0.172,5.8066322055724e-18
PLRG1,3.46289327083427e-22,-0.17000847,0.047,0.128,5.81800698432865e-18
C1orf21,3.4637614159046e-22,-0.005316521,0.266,0.374,5.81946555486131e-18
TIMM17A,3.51457899063742e-22,-0.221218535,0.048,0.147,5.90484416216993e-18
